,date,CallTypeId,lat,lon,address,geometry,index_right,zip,po_name
368,2020-05-03 17:50:00,911 Calls,36.168087,-86.760239,S 6TH ST & SHELBY AVE @ POLE - OMNI Sector,POINT (-86.760239 36.168087),13,37206,NASHVILLE
374,2020-05-03 17:51:00,911 Calls,36.168087,-86.760239,S 6TH ST & SHELBY AVE @ POLE - OMNI Sector,POINT (-86.760239 36.168087),13,37206,NASHVILLE
392,2020-05-03 17:54:00,911 Calls,36.193653000000005,-86.729424,2004 CAHAL AVE - S Sector,POINT (-86.72942399999999 36.193653),13,37206,NASHVILLE
393,2020-05-03 17:54:00,911 Calls,36.168408,-86.757402,WIRELESS CALLER,POINT (-86.757402 36.168408),13,37206,NASHVILLE
411,2020-05-03 17:57:00,911 Calls,36.177979,-86.758751,411-C Fatherland ST - SE Sector,POINT (-86.758751 36.177979),13,37206,NASHVILLE
419,2020-05-03 17:59:00,911 Calls,36.186819,-86.715624,WIRELESS CALLER,POINT (-86.71562400000001 36.186819),13,37206,NASHVILLE
423,2020-05-03 17:59:00,911 Calls,36.194522,-86.73540799999999,2002 CAHAL AVE - SW SECTOR,POINT (-86.73540799999999 36.194522),13,37206,NASHVILLE
440,2020-05-03 18:02:00,911 Calls,36.176755,-86.740987,254 RIVERSIDE DR - W,POINT (-86.740987 36.176755),13,37206,NASHVILLE
655,2020-05-03 18:43:00,911 Calls,36.183407,-86.748819,859 GRANADA AVE - S,POINT (-86.748819 36.183407),13,37206,NASHVILLE
765,2020-05-03 18:58:00,911 Calls,36.16901,-86.736435,730 LEBANON PKE - NE Sector,POINT (-86.736435 36.16901),13,37206,NASHVILLE
866,2020-05-03 19:18:00,911 Calls,36.166102,-86.75751,751 S. 5TH ST. - E SECTOR,POINT (-86.75751 36.166102),13,37206,NASHVILLE
873,2020-05-03 19:19:00,911 Calls,36.189213,-86.757233,859 GRANADA AVE - NE,POINT (-86.757233 36.189213),13,37206,NASHVILLE
898,2020-05-03 19:23:00,911 Calls,36.181228999999995,-86.73719,2004 CAHAL AV - S Sector,POINT (-86.73719 36.18122899999999),13,37206,NASHVILLE
973,2020-05-03 19:42:00,911 Calls,36.169717,-86.74427,WIRELESS CALLER,POINT (-86.74427 36.169717),13,37206,NASHVILLE
1120,2020-05-03 20:21:00,911 Calls,36.192677,-86.71854300000001,2002 CAHAL AVE - E SECTOR,POINT (-86.71854300000001 36.192677),13,37206,NASHVILLE
1193,2020-05-03 20:45:00,911 Calls,36.17329,-86.764376,WIRELESS CALLER,POINT (-86.764376 36.17329),13,37206,NASHVILLE
1244,2020-05-03 21:06:00,911 Calls,36.181476,-86.741567,254 RIVERSIDE DR - N,POINT (-86.741567 36.181476),13,37206,NASHVILLE
1325,2020-05-03 21:44:00,911 Calls,36.173311,-86.764333,WIRELESS CALLER,POINT (-86.76433299999999 36.173311),13,37206,NASHVILLE
1434,2020-05-03 22:31:00,911 Calls,36.166489,-86.75663,232 HERMITAGE AV - SECTOR N,POINT (-86.75663 36.166489),13,37206,NASHVILLE
16,2020-05-03 16:34:00,911 Calls,36.152959,-86.62777700000001,3324 ELM HILL PKE - SECTOR NE,POINT (-86.62777700000001 36.152959),37,37214,NASHVILLE
80,2020-05-03 16:46:00,911 Calls,36.134525,-86.63239300000001,3342 E LAKE DR - SW,POINT (-86.63239300000001 36.134525),37,37214,NASHVILLE
94,2020-05-03 16:50:00,911 Calls,36.165597,-86.68043399999999,WIRELESS CALLER,POINT (-86.68043399999999 36.165597),37,37214,NASHVILLE
132,2020-05-03 16:58:00,911 Calls,36.222384999999996,-86.696205,121 F MUSIC CITY CIR - SW,POINT (-86.69620500000001 36.222385),37,37214,NASHVILLE
164,2020-05-03 17:04:00,911 Calls,36.155159000000005,-86.62595400000001,701B STEWARTS FERRY PIKE - SE,POINT (-86.62595400000001 36.155159),37,37214,NASHVILLE
165,2020-05-03 17:04:00,911 Calls,36.150887,-86.66461899999999,934 ALLEN RD - N,POINT (-86.66461899999999 36.150887),37,37214,NASHVILLE
182,2020-05-03 17:08:00,911 Calls,36.165608,-86.663096,117 DONELSON PIKE - SW,POINT (-86.663096 36.165608),37,37214,NASHVILLE
186,2020-05-03 17:09:00,911 Calls,36.134518,-86.63237,3342 B E LAKE DR - S Sector,POINT (-86.63236999999999 36.134518),37,37214,NASHVILLE
214,2020-05-03 17:15:00,911 Calls,36.146146,-86.692965,600 MARRIOTT DR - N,POINT (-86.692965 36.146146),37,37214,NASHVILLE
220,2020-05-03 17:17:00,911 Calls,36.134525,-86.63239300000001,3342 E LAKE DR - N,POINT (-86.63239300000001 36.134525),37,37214,NASHVILLE
221,2020-05-03 17:17:00,911 Calls,36.200413,-86.687407,2281E RIDGELAND DR - SE,POINT (-86.68740699999999 36.200413),37,37214,NASHVILLE
222,2020-05-03 17:17:00,911 Calls,36.134527,-86.63239,3342 E LAKE DR - N,POINT (-86.63239 36.134527),37,37214,NASHVILLE
232,2020-05-03 17:19:00,911 Calls,36.146145000000004,-86.692963,600 MARRIOTT DR - N,POINT (-86.69296300000001 36.146145),37,37214,NASHVILLE
245,2020-05-03 17:21:00,911 Calls,36.146145000000004,-86.692963,600 MARRIOTT DR - N,POINT (-86.69296300000001 36.146145),37,37214,NASHVILLE
277,2020-05-03 17:31:00,911 Calls,36.146146,-86.692965,600 MARRIOTT DR - N,POINT (-86.692965 36.146146),37,37214,NASHVILLE
301,2020-05-03 17:38:00,911 Calls,36.174513,-86.650264,3020 BRANDAU RD - SECTOR W,POINT (-86.65026400000001 36.174513),37,37214,NASHVILLE
304,2020-05-03 17:39:00,911 Calls,36.146145000000004,-86.692963,600 MARRIOTT DR - N,POINT (-86.69296300000001 36.146145),37,37214,NASHVILLE
328,2020-05-03 17:43:00,911 Calls,36.183708,-86.668074,117 DONELSON PIKE - N,POINT (-86.668074 36.183708),37,37214,NASHVILLE
347,2020-05-03 17:46:00,911 Calls,36.18241,-86.677258,WIRELESS CALLER,POINT (-86.67725799999999 36.18241),37,37214,NASHVILLE
375,2020-05-03 17:51:00,911 Calls,36.159793,-86.684618,2815 LEALTO COURT - SW SECTOR,POINT (-86.684618 36.159793),37,37214,NASHVILLE
394,2020-05-03 17:54:00,911 Calls,36.169478999999995,-86.656532,2900 LEBANON PIKE,POINT (-86.656532 36.169479),37,37214,NASHVILLE
403,2020-05-03 17:56:00,911 Calls,36.125023,-86.640739,2556 A PULLEY RD - SE Sector,POINT (-86.640739 36.125023),37,37214,NASHVILLE
415,2020-05-03 17:58:00,911 Calls,36.180028,-86.684296,2817 LEALTO CT - SECTOR N,POINT (-86.684296 36.180028),37,37214,NASHVILLE
429,2020-05-03 18:01:00,911 Calls,36.128765,-86.637518,1420 TIMBER VALLEY DR,POINT (-86.637518 36.128765),37,37214,NASHVILLE
446,2020-05-03 18:04:00,911 Calls,36.171552,-86.682751,2815 LEALTO COURT - SW SECTOR,POINT (-86.682751 36.171552),37,37214,NASHVILLE
449,2020-05-03 18:04:00,911 Calls,36.154835999999996,-86.683867,600 MARRIOTT DR - N,POINT (-86.68386700000001 36.154836),37,37214,NASHVILLE
483,2020-05-03 18:11:00,911 Calls,36.150126,-86.681957,600-B MARRIOTT DR - SECTOR N,POINT (-86.681957 36.150126),37,37214,NASHVILLE
487,2020-05-03 18:12:00,911 Calls,36.15018,-86.687343,264 CRAIGMEADE DR - SE SECTOR,POINT (-86.687343 36.15018),37,37214,NASHVILLE
492,2020-05-03 18:14:00,911 Calls,36.146146,-86.692965,600 MARRIOTT DR - N,POINT (-86.692965 36.146146),37,37214,NASHVILLE
495,2020-05-03 18:15:00,911 Calls,36.153227,-86.64273299999999,WIRELESS CALLER,POINT (-86.64273299999999 36.153227),37,37214,NASHVILLE
521,2020-05-03 18:20:00,911 Calls,36.154751,-86.684017,600 MARRIOTT DR - N,POINT (-86.684017 36.154751),37,37214,NASHVILLE
538,2020-05-03 18:24:00,911 Calls,36.146232,-86.631682,WIRELESS CALLER,POINT (-86.631682 36.146232),37,37214,NASHVILLE
540,2020-05-03 18:24:00,911 Calls,36.141511,-86.643612,934 ALLEN RD - SE,POINT (-86.643612 36.141511),37,37214,NASHVILLE
551,2020-05-03 18:26:00,911 Calls,36.174995,-86.66914399999999,2815 LEALTO COURT - SE SECTOR,POINT (-86.66914399999999 36.174995),37,37214,NASHVILLE
554,2020-05-03 18:26:00,911 Calls,36.154203,-86.66547800000001,600-B MARRIOTT DR - SECTOR N,POINT (-86.66547800000001 36.154203),37,37214,NASHVILLE
563,2020-05-03 18:27:00,911 Calls,36.13516,-86.639342,WIRELESS CALLER,POINT (-86.639342 36.13516),37,37214,NASHVILLE
576,2020-05-03 18:29:00,911 Calls,36.150877,-86.664641,934 ALLEN RD - W,POINT (-86.664641 36.150877),37,37214,NASHVILLE
620,2020-05-03 18:37:00,911 Calls,36.153409,-86.654813,934 ALLEN RD - SE,POINT (-86.654813 36.153409),37,37214,NASHVILLE
630,2020-05-03 18:38:00,911 Calls,36.157283,-86.63586600000001,934 ALLEN RD - SE,POINT (-86.63586600000001 36.157283),37,37214,NASHVILLE
636,2020-05-03 18:39:00,911 Calls,36.164803000000006,-86.69770799999999,600-B MARRIOTT DR - SECTOR SW,POINT (-86.69770799999999 36.16480300000001),37,37214,NASHVILLE
670,2020-05-03 18:45:00,911 Calls,36.155716,-86.64193900000001,701B STEWARTS FERRY PIKE - W,POINT (-86.64193900000001 36.155716),37,37214,NASHVILLE
679,2020-05-03 18:47:00,911 Calls,36.182249,-86.670284,2815 LEALTO COURT - N SECTOR,POINT (-86.670284 36.182249),37,37214,NASHVILLE
682,2020-05-03 18:48:00,911 Calls,36.180842999999996,-86.686099,2281E RIDGELAND DR - SE,POINT (-86.686099 36.180843),37,37214,NASHVILLE
686,2020-05-03 18:48:00,911 Calls,36.169975,-86.68129,2167 BROOKVIEW DR - SE Sector,POINT (-86.68129 36.169975),37,37214,NASHVILLE
692,2020-05-03 18:49:00,911 Calls,36.16019,-86.658633,WIRELESS CALLER,POINT (-86.65863299999999 36.16019),37,37214,NASHVILLE
719,2020-05-03 18:53:00,911 Calls,36.156659999999995,-86.693051,264 CRAIGMEADE DR - SE SECTOR,POINT (-86.693051 36.15666),37,37214,NASHVILLE
791,2020-05-03 19:03:00,911 Calls,36.145878,-86.692818,600 MARRIOTT DR - SW,POINT (-86.692818 36.145878),37,37214,NASHVILLE
799,2020-05-03 19:05:00,911 Calls,36.177753,-86.670606,2705 BRICK CHURCH PIKE - E,POINT (-86.67060600000001 36.177753),37,37214,NASHVILLE
817,2020-05-03 19:09:00,911 Calls,36.167861,-86.670477,WIRELESS CALLER,POINT (-86.67047700000001 36.167861),37,37214,NASHVILLE
831,2020-05-03 19:11:00,911 Calls,36.156993,-86.641917,701B STEWARTS FERRY PIKE - W,POINT (-86.64191700000001 36.156993),37,37214,NASHVILLE
837,2020-05-03 19:13:00,911 Calls,36.181219,-86.675949,2815 LEALTO COURT - SW SECTOR,POINT (-86.675949 36.181219),37,37214,NASHVILLE
842,2020-05-03 19:14:00,911 Calls,36.153624,-86.654041,WIRELESS CALLER,POINT (-86.65404100000001 36.153624),37,37214,NASHVILLE
869,2020-05-03 19:19:00,911 Calls,36.159568,-86.668353,WIRELESS CALLER,POINT (-86.668353 36.159568),37,37214,NASHVILLE
894,2020-05-03 19:22:00,911 Calls,36.145878,-86.692818,600D MARRIOTT DR - SW,POINT (-86.692818 36.145878),37,37214,NASHVILLE
923,2020-05-03 19:28:00,911 Calls,36.170919,-86.647882,3020 BRANDAU RD - SECTOR W,POINT (-86.647882 36.170919),37,37214,NASHVILLE
947,2020-05-03 19:34:00,911 Calls,36.183954,-86.672087,2815 LEALTO COURT - N SECTOR,POINT (-86.672087 36.183954),37,37214,NASHVILLE
988,2020-05-03 19:45:00,911 Calls,36.153828000000004,-86.662881,600-B MARRIOTT DR - SECTOR N,POINT (-86.662881 36.153828),37,37214,NASHVILLE
998,2020-05-03 19:47:00,911 Calls,36.171606,-86.681936,WIRELESS CALLER,POINT (-86.68193599999999 36.171606),37,37214,NASHVILLE
1052,2020-05-03 20:04:00,911 Calls,36.154418,-86.65449100000001,3324 ELM HILL PKE - SECTOR SW,POINT (-86.65449100000001 36.154418),37,37214,NASHVILLE
1087,2020-05-03 20:13:00,911 Calls,36.153506,-86.654427,701B STEWARTS FERRY PIKE - W,POINT (-86.654427 36.153506),37,37214,NASHVILLE
1093,2020-05-03 20:14:00,911 Calls,36.153152,-86.629494,3408 PERCY PRIEST DR - NW Sector,POINT (-86.62949399999999 36.153152),37,37214,NASHVILLE
1116,2020-05-03 20:19:00,911 Calls,36.168634000000004,-86.68204300000001,WIRELESS CALLER,POINT (-86.68204300000001 36.168634),37,37214,NASHVILLE
1125,2020-05-03 20:22:00,911 Calls,36.168279999999996,-86.665263,117C DONELSON PIKE - SW,POINT (-86.665263 36.16828),37,37214,NASHVILLE
1137,2020-05-03 20:27:00,911 Calls,36.160940999999994,-86.648526,701B STEWARTS FERRY PIKE - W,POINT (-86.648526 36.16094099999999),37,37214,NASHVILLE
1192,2020-05-03 20:45:00,911 Calls,36.154407,-86.654341,WIRELESS CALLER,POINT (-86.654341 36.154407),37,37214,NASHVILLE
1217,2020-05-03 20:53:00,911 Calls,36.140545,-86.62859300000001,3516 BELL RD - N SECTOR,POINT (-86.62859300000001 36.140545),37,37214,NASHVILLE
1219,2020-05-03 20:54:00,911 Calls,36.154268,-86.669662,WIRELESS CALLER,POINT (-86.669662 36.154268),37,37214,NASHVILLE
1242,2020-05-03 21:06:00,911 Calls,36.150738,-86.65256,571 CLARIDGE DR - E,POINT (-86.65255999999999 36.150738),37,37214,NASHVILLE
1245,2020-05-03 21:06:00,911 Calls,36.241085999999996,-86.70807099999999,2634 MIAMI AVE,POINT (-86.70807099999999 36.241086),37,37214,NASHVILLE
1252,2020-05-03 21:09:00,911 Calls,36.240925,-86.7085,WIRELESS CALLER,POINT (-86.7085 36.240925),37,37214,NASHVILLE
1280,2020-05-03 21:21:00,911 Calls,36.199114,-86.67841700000001,2806 OPRYLAND DR - E,POINT (-86.67841700000001 36.199114),37,37214,NASHVILLE
1302,2020-05-03 21:31:00,911 Calls,36.128315,-86.637561,405 WOODSMAN CT,POINT (-86.63756100000001 36.128315),37,37214,NASHVILLE
1304,2020-05-03 21:32:00,911 Calls,36.167657,-86.688244,1950 DABBS AVE - NE,POINT (-86.688244 36.167657),37,37214,NASHVILLE
1316,2020-05-03 21:38:00,911 Calls,36.153721000000004,-86.65535,WIRELESS CALLER,POINT (-86.65535 36.153721),37,37214,NASHVILLE
1320,2020-05-03 21:39:00,911 Calls,36.153495,-86.655886,701B STEWARTS FERRY PIKE - W,POINT (-86.655886 36.153495),37,37214,NASHVILLE
1322,2020-05-03 21:40:00,911 Calls,36.240173999999996,-86.704617,1132 ALANDEE ST,POINT (-86.704617 36.240174),37,37214,NASHVILLE
1323,2020-05-03 21:41:00,911 Calls,36.145513,-86.674211,WIRELESS CALLER,POINT (-86.674211 36.145513),37,37214,NASHVILLE
1324,2020-05-03 21:41:00,911 Calls,36.242545,-86.703179,607E LARKIN SPRINGS RD - SW,POINT (-86.70317900000001 36.242545),37,37214,NASHVILLE
1329,2020-05-03 21:45:00,911 Calls,36.143551,-86.667648,571 CLARIDGE DR - NE Sector,POINT (-86.667648 36.143551),37,37214,NASHVILLE
1354,2020-05-03 22:00:00,911 Calls,36.170114,-86.704338,254 RIVERSIDE DR - SECTOR SE,POINT (-86.70433800000001 36.170114),37,37214,NASHVILLE
1358,2020-05-03 22:02:00,911 Calls,36.200413,-86.68740799999999,2281E RIDGELAND DR - W,POINT (-86.68740799999999 36.200413),37,37214,NASHVILLE
1397,2020-05-03 22:18:00,911 Calls,36.24086,-86.691763,WIRELESS 911 CALLER,POINT (-86.69176299999999 36.24086),37,37214,NASHVILLE
1404,2020-05-03 22:21:00,911 Calls,36.148356,-86.653461,3020 BRANDAU RD - SW SECTOR,POINT (-86.65346099999999 36.148356),37,37214,NASHVILLE
1425,2020-05-03 22:28:00,911 Calls,36.240013,-86.70510999999999,105 W WEBSTER ST - SE,POINT (-86.70510999999999 36.240013),37,37214,NASHVILLE
1454,2020-05-03 22:38:00,911 Calls,36.171144,-86.69006800000001,610 BEN ALLEN RD - SECTOR SE,POINT (-86.69006800000001 36.171144),37,37214,NASHVILLE
1480,2020-05-03 22:58:00,911 Calls,36.153679,-86.690216,2200 ELM HILL PKE - SW Sector,POINT (-86.69021600000001 36.153679),37,37214,NASHVILLE
1485,2020-05-03 23:01:00,911 Calls,36.165865999999994,-86.698222,600 MARRIOTT DR - N,POINT (-86.698222 36.16586599999999),37,37214,NASHVILLE
1490,2020-05-03 23:06:00,911 Calls,36.155233,-86.69171999999999,600D MARRIOTT DR - N,POINT (-86.69171999999999 36.155233),37,37214,NASHVILLE
1509,2020-05-03 23:30:00,911 Calls,36.239895000000004,-86.70513199999999,607E LARKIN SPRINGS RD - SW,POINT (-86.70513199999999 36.239895),37,37214,NASHVILLE
22,2020-05-03 16:35:00,911 Calls,36.246193,-86.83847,3925 B DRY FORK RD - SE Sector,POINT (-86.83847 36.246193),18,37189,WHITES CREEK
402,2020-05-03 17:55:00,911 Calls,36.248982,-86.785126,3565 TRAIL HOLLOW LN - SE,POINT (-86.78512600000001 36.248982),18,37189,WHITES CREEK
550,2020-05-03 18:25:00,911 Calls,36.260644,-86.851323,WIRELESS CALLER,POINT (-86.85132299999999 36.260644),18,37189,WHITES CREEK
648,2020-05-03 18:42:00,911 Calls,36.248981,-86.785149,3565 TRAIL HOLLOW LN - SE,POINT (-86.785149 36.248981),18,37189,WHITES CREEK
782,2020-05-03 19:01:00,911 Calls,36.31385,-86.836197,2803 CLAY LICK RD - E SECTOR,POINT (-86.836197 36.31385),18,37189,WHITES CREEK
1007,2020-05-03 19:50:00,911 Calls,36.306628,-86.817355,4884 LICKTON PIKE - NW,POINT (-86.81735500000001 36.306628),18,37189,WHITES CREEK
24,2020-05-03 16:35:00,911 Calls,36.126984,-86.804886,2407 21ST AV S - SW,POINT (-86.804886 36.126984),9,37212,NASHVILLE
30,2020-05-03 16:36:00,911 Calls,36.127016999999995,-86.80918,2505 21ST AV - SECTOR SW S,POINT (-86.80918 36.127017),9,37212,NASHVILLE
34,2020-05-03 16:36:00,911 Calls,36.126984,-86.804909,2407 21ST AV S - SW,POINT (-86.80490899999999 36.126984),9,37212,NASHVILLE
40,2020-05-03 16:37:00,911 Calls,36.138175,-86.798322,2008B BELCOURT AVE - E,POINT (-86.798322 36.138175),9,37212,NASHVILLE
55,2020-05-03 16:41:00,911 Calls,36.126984,-86.804909,2407 21ST AV S - SW,POINT (-86.80490899999999 36.126984),9,37212,NASHVILLE
95,2020-05-03 16:50:00,911 Calls,36.126965000000006,-86.804886,2405 21 AVE S - SE,POINT (-86.804886 36.12696500000001),9,37212,NASHVILLE
114,2020-05-03 16:54:00,911 Calls,36.135943,-86.80506,WIRELESS CALLER,POINT (-86.80506 36.135943),9,37212,NASHVILLE
148,2020-05-03 17:01:00,911 Calls,36.126984,-86.804909,2407 21ST AV S - SW,POINT (-86.80490899999999 36.126984),9,37212,NASHVILLE
195,2020-05-03 17:11:00,911 Calls,36.126661999999996,-86.795082,2311 12TH AVE S - N,POINT (-86.79508199999999 36.126662),9,37212,NASHVILLE
228,2020-05-03 17:19:00,911 Calls,36.126963,-86.804888,2405 21 AVE S - SE,POINT (-86.80488800000001 36.126963),9,37212,NASHVILLE
230,2020-05-03 17:19:00,911 Calls,36.139205,-86.79343,1817 12TH AVE S - N SECTOR,POINT (-86.79343 36.139205),9,37212,NASHVILLE
238,2020-05-03 17:20:00,911 Calls,36.12986,-86.798129,1823D 12TH AVE S - SW,POINT (-86.798129 36.12986),9,37212,NASHVILLE
241,2020-05-03 17:20:00,911 Calls,36.12413,-86.801713,2505 21ST AV - SECTOR SE S,POINT (-86.80171300000001 36.12413),9,37212,NASHVILLE
286,2020-05-03 17:35:00,911 Calls,36.119419,-86.79388399999999,1516 FERGUSON AVE,POINT (-86.79388399999999 36.119419),9,37212,NASHVILLE
341,2020-05-03 17:45:00,911 Calls,36.119206,-86.792464,1120 PARIS AVE - N,POINT (-86.792464 36.119206),9,37212,NASHVILLE
400,2020-05-03 17:55:00,911 Calls,36.129302,-86.8136,WIRELESS CALLER,POINT (-86.81359999999999 36.129302),9,37212,NASHVILLE
417,2020-05-03 17:58:00,911 Calls,36.145953000000006,-86.787615,2100-B WEST END AV - SECTOR SE,POINT (-86.787615 36.14595300000001),9,37212,NASHVILLE
455,2020-05-03 18:05:00,911 Calls,36.116493,-86.79692800000001,1525 GALE LN - SE,POINT (-86.79692800000001 36.116493),9,37212,NASHVILLE
471,2020-05-03 18:09:00,911 Calls,36.131040000000006,-86.79825799999999,WIRELESS CALLER,POINT (-86.79825799999999 36.13104000000001),9,37212,NASHVILLE
475,2020-05-03 18:10:00,911 Calls,36.130825,-86.797957,3201C ELKINS AVE - SE,POINT (-86.797957 36.130825),9,37212,NASHVILLE
514,2020-05-03 18:18:00,911 Calls,36.122296,-86.798451,WIRELESS CALLER,POINT (-86.798451 36.122296),9,37212,NASHVILLE
525,2020-05-03 18:20:00,911 Calls,36.1303,-86.801562,1823D 12TH AVE S - SW,POINT (-86.801562 36.1303),9,37212,NASHVILLE
536,2020-05-03 18:23:00,911 Calls,36.130718,-86.810939,2405 21 AVE S - N,POINT (-86.810939 36.130718),9,37212,NASHVILLE
557,2020-05-03 18:26:00,911 Calls,36.126984,-86.804886,2405 21 AVE S - N,POINT (-86.804886 36.126984),9,37212,NASHVILLE
663,2020-05-03 18:45:00,911 Calls,36.140696000000005,-86.795039,1161 21ST AV S - SE,POINT (-86.795039 36.14069600000001),9,37212,NASHVILLE
698,2020-05-03 18:50:00,911 Calls,36.133336,-86.79862299999999,WIRELESS CALLER,POINT (-86.79862299999999 36.133336),9,37212,NASHVILLE
762,2020-05-03 18:58:00,911 Calls,36.118133,-86.796756,WIRELESS CALLER,POINT (-86.796756 36.118133),9,37212,NASHVILLE
897,2020-05-03 19:23:00,911 Calls,36.121373,-86.793902,2311 12TH AVE S - N,POINT (-86.793902 36.121373),9,37212,NASHVILLE
993,2020-05-03 19:46:00,911 Calls,36.132659999999994,-86.816175,WIRELESS CALLER,POINT (-86.816175 36.13265999999999),9,37212,NASHVILLE
1048,2020-05-03 20:03:00,911 Calls,36.135567,-86.792142,1823D 12TH AVE S - SW,POINT (-86.792142 36.135567),9,37212,NASHVILLE
1075,2020-05-03 20:11:00,911 Calls,36.123326,-86.80654,2938B VAULX LN - SW,POINT (-86.80654 36.123326),9,37212,NASHVILLE
1181,2020-05-03 20:38:00,911 Calls,36.130235,-86.803172,2407 21ST AV S - N,POINT (-86.803172 36.130235),9,37212,NASHVILLE
1290,2020-05-03 21:25:00,911 Calls,36.126888,-86.794953,2404 OAKLAND AVE,POINT (-86.79495300000001 36.126888),9,37212,NASHVILLE
1294,2020-05-03 21:27:00,911 Calls,36.126329999999996,-86.795511,2311 12TH AVE S - N,POINT (-86.795511 36.12633),9,37212,NASHVILLE
1317,2020-05-03 21:38:00,911 Calls,36.141018,-86.788623,1823-C 12TH AV - SECTOR NW S,POINT (-86.788623 36.141018),9,37212,NASHVILLE
1421,2020-05-03 22:26:00,911 Calls,36.142101000000004,-86.813364,WIRELESS CALLER,POINT (-86.81336400000001 36.142101),9,37212,NASHVILLE
1433,2020-05-03 22:30:00,911 Calls,36.138207,-86.798172,2008B BELCOURT AVE - E,POINT (-86.79817199999999 36.138207),9,37212,NASHVILLE
1529,2020-05-03 23:56:00,911 Calls,36.13252,-86.81259200000001,2126 BERNARD AVE - NE,POINT (-86.81259200000001 36.13252),9,37212,NASHVILLE
28,2020-05-03 16:36:00,911 Calls,36.074219,-86.72532700000001,4305 NOLENSVILLE PIKE - N,POINT (-86.72532700000001 36.074219),49,37211,NASHVILLE
43,2020-05-03 16:37:00,911 Calls,36.048943,-86.722791,5646 AMALIE DR - N,POINT (-86.722791 36.048943),49,37211,NASHVILLE
44,2020-05-03 16:37:00,911 Calls,36.038847,-86.741867,5712A EDMONDSON PIKE - W,POINT (-86.741867 36.038847),49,37211,NASHVILLE
67,2020-05-03 16:43:00,911 Calls,36.015071999999996,-86.707581,6329A NOLENSVILLE RD - SE,POINT (-86.707581 36.015072),49,37211,NASHVILLE
74,2020-05-03 16:45:00,911 Calls,36.083853999999995,-86.704981,1267 ANTIOCH PKE - SECTOR SW,POINT (-86.704981 36.083854),49,37211,NASHVILLE
76,2020-05-03 16:45:00,911 Calls,36.134174,-86.758179,510 INTERSTATE BLVD S - SW,POINT (-86.758179 36.134174),49,37211,NASHVILLE
77,2020-05-03 16:46:00,911 Calls,36.038849,-86.741844,5712A EDMONDSON PIKE - SE,POINT (-86.741844 36.038849),49,37211,NASHVILLE
81,2020-05-03 16:46:00,911 Calls,36.015071999999996,-86.707581,6329A NOLENSVILLE RD - SE,POINT (-86.707581 36.015072),49,37211,NASHVILLE
84,2020-05-03 16:47:00,911 Calls,36.040124,-86.73794000000001,483 OLD HICKORY BLVD - E SECTOR,POINT (-86.73794000000001 36.040124),49,37211,NASHVILLE
